864	38375
865	61472
866	75698
867	59123
868	52214
869	89215
870	3893
871	15418
872	91753
873	54996
874	23239
875	20220
876	131012
877	113975
878	112124
879	21385
880	81601
881	46546
882	71984
883	79525
884	130828
885	99921
886	44651
887	95152
888	60430
889	45671
890	17668
891	114667
892	60031
893	83544
894	79331
895	81218
896	44229
897	130692
898	33194
899	30573
900	119595
901	95012
902	35026
903	101467
904	109917
905	76390
906	69321
907	11636
908	5391
909	90234
910	114701
911	70142
912	96474
913	115791
914	49169
915	120834
916	39144
917	120371
918	22197
919	48360
920	22531
921	78316
922	93747
923	107354
924	98189
925	123948
926	81707
927	12
928	60726
929	60191
930	63626
931	88613
932	35405
933	97834
934	125287
935	113030
936	122998
937	13093
938	97073
939	68836
940	82097
941	90540
942	44384
943	76027
944	107933
945	19808
946	9605
947	27134
948	89402
949	83849
950	109492
951	5505
952	35228
953	46107
954	100223
955	7806
956	46727
957	96590
958	52978
959	42429
960	8891
961	100708
962	56572
963	54181
964	10602
965	28923
966	106939
967	23724
968	110754
969	118279
970	114718
971	6717
972	97487
973	61476
974	31461
975	21128
976	121774
977	106149
978	45133
979	86464
980	85923
981	63718
982	86742
983	82197
984	26870
985	129159
986	101870
987	112921
988	15175
989	22904
990	43209
991	93808
992	19333
993	46130
994	36113
995	120352
996	88257
997	21816
998	59587
999	16828
1000	120132
1001	65417
1002	105771
1003	70496
1004	444
1005	55615
1006	81733
1007	17216
1008	77348
1009	16199
1010	32020
1011	51441
1012	41660
1013	16785
1014	34586
1015	114865
1016	37284
1017	21949
1018	85103
1019	11504
1020	121472
1021	60631
1022	94685
1023	123660
1024	25713
1025	48362
1026	40261
1027	123224
1028	125927
1029	49458
1030	25669
1031	59926
1032	130543
1033	61454
1034	100896
1035	74567
1036	46533
1037	19050
1038	111772
1039	61365
1040	19685
1041	96938
1042	73845
1043	111292
1044	89263
1045	104622
1046	83625
1047	9774
1048	128058
1049	71439
1050	5713
1051	86498
1052	9164
1053	78519
1054	46897
1055	716
1056	18689
1057	116210
1058	35046
1059	41107
1060	56834
1061	41151
1062	92531
1063	45896
1064	121927
1065	99790
1066	103259
1067	28244
1068	101624
1069	10047
1070	46450
1071	47667
1072	64801
1073	40710
1074	108898
1075	28611
1076	62974
1077	91543
1078	55083
1079	58308
1080	84262
1081	65147
1082	37790
1083	32837
1084	99909
1085	115542
1086	76395
1087	52222
1088	17214
1089	25147
1090	26914
1091	126113
1092	47255
1093	93148
1094	123933
1095	103376
1096	84257
1097	48478
1098	126406
1099	113983
1100	95540
1101	94981
1102	42821
1103	67058
1104	18080
1105	100721
1106	129304
1107	102991
1108	8917
1109	8010
1110	60411
1111	94946
1112	93694
1113	96085
1114	23741
1115	123536
1116	118327
1117	9938
1118	100834
1119	116097
1120	18051
1121	78830
1122	21580
1123	34215
1124	107967
1125	74396
1126	49638
1127	123459
1128	81988
1129	122963
1130	121968
1131	55521
1132	25796
1133	79517
1134	101990
1135	96441
1136	57257
1137	17424
1138	88258
1139	26621
1140	107337
1141	51902
1142	86708
1143	106437
1144	129071
1145	46828
1146	61887
1147	7162
1148	17267
1149	65534
1150	15477
1151	74878
1152	39285
1153	56222
1154	70784
1155	62189
1156	23478
1157	125715
1158	41173
1159	46326
1160	93604
1161	64053
1162	28330
1163	23997
1164	92379
1165	68868
1166	73027
1167	56346
1168	32614
1169	119641
1170	26423
1171	28558
1172	8825
1173	31752
1174	85182
1175	46665
1176	109302
1177	119731
1178	80988
1179	57759
1180	77909
1181	47966
1182	53353
1183	65508
1184	117945
1185	55866
1186	31135
1187	52122
1188	5871
1189	61986
1190	54623
1191	103700
1192	13488
1193	63305
1194	69485
1195	26642
1196	76122
1197	6381
1198	91153
1199	127264
1200	112158
1201	85577
1202	104092
1203	51789
1204	62356
1205	129421
1206	107904
1207	68383
1208	28502
1209	82555
1210	49455
1211	18564
1212	126304
1213	78339
1214	13711
1215	85610
1216	60543
1217	22282
1218	111266
1219	44369
1220	88707
1221	5048
1222	94920
1223	106357
1224	101167
1225	58656
1226	23305
1227	37248
1228	64111
1229	26158
1230	23775
1231	91160
1232	10086
1233	94919
1234	60447
1235	7480
1236	69190
1237	108969
1238	45993
1239	110784
1240	90487
1241	123308
1242	74997
1243	168
1244	36843
1245	130430
1246	113919
1247	92908
1248	102782
1249	32355
1250	63344
1251	48363
1252	81687
1253	74308
1254	77711
1255	38490
1256	64246
1257	49297
1258	70147
1259	36066
1260	37667
1261	88842
1262	3392
1263	25071
1264	116435
1265	116506
1266	79225
1267	36918
1268	128870
1269	1249
1270	29274
1271	9563
1272	35866
1273	88233
1274	61771
1275	33150
1276	31251
1277	23790
1278	94676
1279	62383
1280	31476
1281	67607
1282	87931
1283	98590
1284	71080
1285	103685
1286	85681
1287	27290
1288	118054
1289	92863
1290	28242
1291	93517
1292	26054
1293	77841
1294	45092
1295	16757
1296	9930
1297	47869
1298	40673
1299	108112
1300	120394
1301	47155
1302	6391
1303	53768
1304	110681
1305	63764
1306	99977
1307	92994
1308	34661
1309	15462
1310	116515
1311	55462
1312	95668
1313	86847
1314	24808
1315	123621
1316	66173
1317	54968
1318	90551
1319	70132
1320	52926
1321	81231
1322	87321
1323	66158
1324	32459
1325	32628
1326	37882
1327	79555
1328	111934
1329	32097
1330	79302
1331	88351
1332	89387
1333	91962
1334	43845
1335	79314
1336	12149
1337	12880
1338	8566
1339	104661
1340	220
1341	126903
1342	96329
1343	78756
1344	90042
1345	54471
1346	41245
1347	36582
1348	83161
1349	81386
1350	117992
1351	4445
1352	31721
1353	9710
1354	68533
1355	61748
1356	42806
1357	68479
1358	41468
1359	43315
1360	77454
1361	84775
1362	83341
1363	33954
1364	109105
1365	15830
1366	47012
1367	33989
1368	11164
1369	105295
1370	52836
1371	55857
1372	26783
1373	10754
1374	130033
1375	7658
1376	30775
1377	42786
1378	114243
1379	50640
1380	97217
1381	22170
1382	117539
1383	82686
1384	86204
1385	23251
1386	6195
1387	46810
1388	38134
1389	27863
1390	43759
1391	128584
1392	38327
1393	107638
1394	50791
1395	21280
1396	67997
1397	117266
1398	11483
1399	84946
1400	105597
1401	96454
1402	82262
1403	363
1404	51179
1405	119070
1406	93270
1407	122405
1408	117487
1409	8828
1410	103329
1411	122804
1412	125158
1413	127547
1414	51006
1415	96613
1416	4210
1417	11675
1418	51143
1419	89768
1420	62919
1421	80480
1422	87268
1423	81861
1424	88150
1425	89617
1426	38076
1427	79485
1428	124291
1429	4490
1430	90111
1431	69488
1432	41866
1433	94391
1434	123291
1435	103968
1436	55779
1437	63632
1438	60772
1439	92305
1440	113939
1441	66024
1442	121998
1443	50419
1444	34703
1445	117050
1446	102532
1447	96951
1448	27478
1449	66263
1450	33840
1451	18743
1452	104054
1453	69049
1454	3974
1455	78031
1456	111390
1457	57649
1458	18215
1459	45454
1460	5726
1461	46655
1462	38129
1463	102422
1464	17434
1465	49999
1466	81624
1467	7435
1468	75494
1469	21501
1470	76466
1471	129839
1472	48612
1473	109801
1474	14210
1475	33289
1476	125906
1477	67729
1478	5922
1479	86247
1480	128248
1481	77967
1482	127077
1483	37012
1484	25970
1485	86859
1486	71545
1487	99782
1488	599
1489	64910
1490	73109
1491	18122
1492	117693
1493	50730
1494	107241
1495	68600
1496	92682
1497	16553
1498	64307
1499	29974
1500	25692
1501	48305
1502	33779
1503	130968
1504	58069
1505	42928
1506	20576
1507	110979
1508	44150
1509	72541
1510	92245
1511	97272
1512	108305
1513	14094
1514	105311
1515	110534
1516	77326
1517	85087
1518	25814
1519	107009
1520	49618
1521	92771
1522	124611
1523	125428
1524	4269
1525	18770
1526	16682
1527	113747
1528	107863
1529	121756
1530	3261
1531	120560
1532	111508
1533	16145
1534	93416
1535	83179
1536	58349
1537	22846
1538	122573
1539	49304
1540	30521
1541	81828
1542	15503
1543	53396
1544	37703
1545	130286
1546	73884
1547	125875
1548	49199
1549	24008
1550	1378
1551	80899
1552	84348
1553	7547
1554	123384
1555	70009
1556	82548
1557	123965
1558	40038
1559	106153
1560	71831
1561	104938
1562	81640
1563	6931
1564	119843
1565	42768
1566	33994
1567	21375
1568	23647
1569	111332
1570	88492
1571	70545
1572	118814
1573	117995
1574	107387
1575	6920
1576	8237
1577	7148
1578	109349
1579	13410
1580	93136
1581	41567
1582	104014
1583	129863
1584	92794
1585	92693
1586	129581
1587	24260
1588	31207
1589	101318
1590	106278
1591	117121
1592	79689
1593	57948
1594	76261
1595	88182
1596	58216
1597	50227
1598	101202
1599	2191
1600	93695
1601	77490
1602	33783
1603	91196
1604	36116
1605	80919
1606	5514
1607	15
1608	102100
1609	6371
1610	60967
1611	56470
1612	43395
1613	52730
1614	49126
1615	98073
1616	60004
1617	83965
1618	37320
1619	39127
1620	103763
1621	117380
1622	39017
1623	90936
1624	10254
1625	20717
1626	56665
1627	65852
1628	102533
1629	6696
1630	4932
1631	15727
1632	129664
1633	60837
1634	11355
1635	40952
1636	66302
1637	124821
1638	107187
1639	58206
1640	71027
1641	120620
1642	19795
1643	76682
1644	76465
1645	6816
1646	66567
1647	102544
1648	57775
1649	6238
1650	41680
1651	130983
1652	34317
1653	101810
1654	111588
1655	72925
1656	12061
1657	66454
1658	58009
1659	27284
1660	36611
1661	20934
1662	78865
1663	20050
1664	122491
1665	130776
1666	104346
1667	5055
1668	2042
1669	120087
1670	80013
1671	85734
1672	115614
1673	13895
1674	66692
1675	87515
1676	56739
1677	55860
1678	93231
1679	53054
1680	47725
1681	95258
1682	91688
1683	68825
1684	130096
1685	114697
1686	87779
1687	52828
1688	34505
1689	40388
1690	119927
1691	27644
1692	67368
1693	61035
1694	74496
1695	93893
1696	6517
1697	93630
1698	26695
1699	47114
1700	55393
1701	24292
1702	122821
1703	64966
1704	2120
1705	43513
1706	63361
1707	127670
1708	3808
1709	89375
1710	100287
1711	94406
1712	123351
1713	97224
1714	1345
1715	80856
1716	114463
1717	55118
1718	77087
1719	123336
1720	119211
1721	40654
1722	48070
1723	20517
1724	84191
1725	128500
1726	87076
1727	19849
1728	556
1729	56081
1730	39141
1731	124254
1732	44946
1733	99553
1734	82893
1735	117816
1736	35912
1737	98319
1738	39034
1739	12475
1740	58954
1741	6211
1742	99566
1743	56929
1744	84784
1745	31961
1746	17501
1747	55090
1748	96594
1749	113909
1750	65705
1751	24968
1752	123925
1753	67206
1754	25987
1755	74646
1756	70091
1757	278
1758	124619
1759	86672
1760	126447
1761	24762
1762	86005
1763	91686
1764	22724
1765	10207
1766	101448
1767	22485
1768	94035
1769	79740
1770	82866
1771	48923
1772	7620
1773	112549
1774	83891
1775	84308
1776	14407
1777	23494
1778	69625
1779	51454
1780	70320
1781	33663
1782	86936
1783	91857
1784	39866
1785	77121
1786	74495
1787	77954
1788	95985
1789	78404
1790	112930
1791	22801
1792	18475
1793	88192
1794	41392
1795	5533
1796	15413
1797	57040
1798	107320
1799	58715
1800	5837
1801	54044
1802	29101
1803	69882
1804	42351
1805	103152
1806	111769
1807	75648
1808	103952
1809	92271
1810	59951
1811	110806
1812	97746
1813	29155
1814	96123
1815	122828
1816	125367
1817	49842
1818	7027
1819	38128
1820	116169
1821	72834
1822	82331
1823	15446
1824	120233
1825	102762
1826	66785
1827	58532
1828	47394
1829	69551
1830	73468
1831	68855
1832	100247
1833	5678
1834	120868
1835	126235
1836	11424
1837	20311
1838	66949
1839	49908
1840	38694
1841	81201
1842	119754
1843	122203
1844	91249
1845	80936
1846	87563
1847	43732
1848	58457
1849	39732
1850	77390
1851	62885
1852	118962
1853	23953
1854	93235
1855	83350
1856	50232
1857	77069
1858	65163
1859	45880
1860	115737
1861	122722
1862	34876
1863	79809
1864	2399
1865	13584
1866	48407
1867	75230
1868	118466
1869	195
1870	3100
1871	26267
1872	79625
1873	78056
1874	38942
1875	80761
1876	43252
1877	89435
1878	29045
1879	8284
1880	121647
1881	2484
1882	64195
1883	36062
1884	33646
1885	41915
1886	54292
1887	86087
1888	94583
1889	117802
1890	94999
1891	27340
1892	92611
1893	9936
1894	7477
1895	63136
1896	110792
1897	55535
1898	80979
1899	127218
1900	94144
1901	128425
1902	38349
1903	109346
1904	7922
1905	85371
1906	100662
1907	97849
1908	39322
1909	14429
1910	30920
1911	97673
1912	65036
1913	30975
1914	124723
1915	50502
1916	48856
1917	117349
1918	53617
1919	330
1920	14498
1921	111225
1922	108024
1923	101285
1924	66025
1925	96636
1926	125477
1927	13878
1928	2827
1929	21674
1930	71850
1931	58253
1932	128508
1933	22547
1934	102603
1935	104866
1936	75806
1937	85009
1938	73952
1939	57449
1940	36489
1941	71880
1942	127201
1943	115238
1944	80630
1945	35715
1946	113907
1947	108800
1948	23517
1949	6374
1950	109390
1951	19699
1952	56732
1953	815
1954	96277
1955	544
1956	64578
1957	118975
1958	12125
1959	42790
1960	58093
1961	125220
1962	117151
1963	91856
1964	1167
1965	64776
1966	22891
1967	66666
1968	86420
1969	25075
1970	90553
1971	128344
1972	126870
1973	77247
1974	43309
1975	118658
1976	85924
1977	109241
1978	127346
1979	45289
1980	79386
1981	8521
1982	65114
1983	19855
1984	59124
1985	103857
1986	108678
1987	98117
1988	43904
1989	10891
1990	37732
1991	112361
1992	18140
1993	57571
1994	99925
1995	34028
1996	52244
1997	104549
1998	31243
1999	35580
2000	121666
2001	83667
2002	65684
2003	14723
2004	68074
2005	26165
2006	42154
2007	28659
2008	88619
2009	4800
2010	69382
2011	123755
2012	85823
2013	128410
2014	27780
2015	94887
2016	11015
2017	3114
2018	89510
2019	56845
2020	98022
2021	43909
2022	98001
2023	69428
2024	34807
2025	95648
2026	98221
2027	76156
2028	71082
2029	71091
2030	105318
2031	16377
2032	100869
2033	17404
2034	92416
2035	66687
2036	16440
2037	31631
2038	120235
2039	19098
2040	67508
2041	72503
2042	92746
2043	53839
2044	2613
2045	124152
2046	69981
2047	88854
2048	72396
2049	63977
2050	104334
2051	118829
2052	71413
2053	67486
2054	60705
2055	88268
2056	83329
2057	95198
2058	83512
2059	54497
2060	101892
2061	18965
2062	64299
2063	39868
2064	89775
2065	86878
2066	17993
2067	126782
2068	118090
2069	13045
2070	107322
2071	129027
2072	73891
2073	63528
2074	46782
2075	51891
2076	95482
2077	89663
2078	103537
2079	6706
2080	39110
2081	12171
2082	11607
2083	81564
2084	101482
2085	51561
2086	20333
2087	44776
2088	52051
2089	108900
2090	61497
2091	13960
2092	71747
2093	100410
2094	21951
2095	90432
2096	16401
2097	72072
2098	90148
2099	105787
2100	117601
2101	90294
2102	105922
2103	37523
2104	12997
2105	48678
2106	105483
2107	46190
2108	97801
2109	164
2110	108113
2111	97402
2112	84385
2113	21274
2114	71627
2115	109046
2116	12711
2117	55634
2118	72027
2119	21800
2120	99693
2121	84652
2122	87548
2123	16059
2124	15063
2125	67416
2126	105680
2127	67033
2128	73928
2129	119975
2130	60166
2131	113647
2132	50962
2133	114995
2134	31306
2135	55533
2136	118085
2137	60496
2138	34928
2139	3555
2140	60707
2141	15992
2142	56960
2143	108893
2144	58214
2145	44469
2146	34271
2147	94090
2148	33781
2149	81768
2150	103386
2151	101313
2152	9074
2153	112859
2154	52016
2155	62495
2156	33885
2157	60858
2158	72329
2159	55272
2160	5819
2161	112316
2162	124326
2163	123175
2164	59892
2165	48061
2166	27775
2167	105136
2168	63470
2169	33427
2170	100872
2171	23539
2172	53021
2173	84014
2174	50285
2175	59352
2176	25411
2177	72214
2178	105152
2179	83731
2180	74287
2181	108852
2182	109882
2183	33447
2184	20801
2185	64878
2186	75321
2187	11920
2188	120721
2189	35312
2190	120447
2191	76952
2192	59815
2193	32294
2194	34176
2195	112263
2196	79639
2197	21208
2198	11686
2199	60655
2200	64228
2201	112671
2202	6200
2203	65093
2204	123880
2205	86877
2206	30626
2207	91025
2208	39413
2209	46280
2210	88229
2211	53534
2212	49164
2213	73599
2214	30666
2215	3135
2216	42799
2217	89960
2218	125060
2219	111685
2220	14698
2221	13155
2222	87
2223	110296
2224	36773
2225	85068
2226	56145
2227	48190
2228	18816
2229	30759
2230	93154
2231	65219
2232	36926
2233	34477
2234	18993
2235	129060
2236	37287
2237	95610
2238	81214
2239	97637
2240	25195
2241	123552
2242	84160
2243	93325
2244	22328
2245	9661
2246	2821
2247	122118
2248	50152
2249	38489
2250	92088
2251	38543
2252	12551
2253	104184
2254	58305
2255	57528
2256	50565
2257	43930
2258	31370
2259	110611
2260	28426
2261	127835
2262	108179
2263	106052
2264	17735
2265	130594
2266	29875
2267	27472
2268	10356
2269	24927
2270	93974
2271	33467
2272	45072
2273	25779
2274	107112
2275	53837
2276	105942
2277	47931
2278	129336
2279	97107
2280	7499
2281	72850
2282	98760
2283	74903
2284	128817
2285	66726
2286	72996
2287	18997
2288	35658
2289	110909
2290	3222
2291	37479
2292	80208
2293	127337
2294	51226
2295	107685
2296	1872
2297	59485
2298	3703
2299	83452
2300	94966
2301	28597
2302	3399
2303	46210
2304	46121
2305	64884
2306	126416
2307	11
2308	22746
2309	123849
2310	30645
2311	26656
2312	50472
2313	88335
2314	70186
2315	76427
2316	61031
2317	32782
2318	20467
2319	99612
2320	34016
2321	74601
2322	18621
2323	19378
2324	63439
2325	41480
2326	85252
2327	48197
2328	54432
2329	42579
2330	38406
2331	82035
2332	24627
2333	123022
2334	87043
2335	94264
2336	5139
2337	67878
2338	95545
2339	117898
2340	122997
2341	69390
2342	128969
2343	48180
2344	27082
2345	41349
2346	99867
2347	60114
2348	88592
2349	24593
2350	115543
2351	89552
2352	47214
2353	19343
2354	19680
2355	72583
2356	119764
2357	53883
2358	20940
2359	62693
2360	58614
2361	115309
2362	40579
2363	7326
2364	84208
2365	105509
2366	17427
2367	78912
2368	124229
2369	87430
2370	28564
2371	97233
2372	32137
2373	81668
2374	33230
2375	26565
2376	67525
2377	25212
2378	1007
2379	49872
2380	22709
2381	53058
2382	10761
2383	72056
2384	129158
2385	42641
2386	124915
2387	73058
2388	65430
2389	21455
2390	104053
2391	40618
2392	80711
2393	110634
2394	109257
2395	34082
2396	64491
2397	99016
2398	72947
2399	115030
2400	93618
2401	35097
2402	57264
2403	40861
2404	126443
2405	129806
2406	76159
2407	39708
2408	99306
2409	111163
2410	48915
2411	76356
2412	115727
2413	1936
2414	101984
2415	125305
2416	126149
2417	124602
2418	117603
2419	26010
2420	127808
2421	2929
2422	41584
2423	65223
2424	74716
2425	64729
2426	100993
2427	127234
2428	130021
2429	120494
2430	9262
2431	110051
2432	32953
2433	21396
2434	44417
2435	121386
2436	74015
2437	124
2438	31409
2439	65364
2440	40183
2441	105120
2442	16180
2443	40421
2444	129773
2445	69364
2446	12216
2447	98087
2448	32503
2449	82702
2450	116331
2451	89876
2452	82061
2453	102202
2454	102023
2455	58806
2456	17400
2457	43899
2458	95647
2459	14746
2460	113214
2461	41203
2462	129743
2463	83076
2464	88127
2465	57210
2466	85460
2467	93719
2468	123148
2469	103431
2470	33393
2471	87036
2472	84137
2473	72342
2474	119737
2475	9472
2476	79398
2477	38487
2478	56224
2479	57175
2480	80581
2481	86868
2482	47754
2483	96157
2484	72746
2485	34805
2486	125683
2487	120234
2488	68370
2489	47097
2490	1446
2491	7627
2492	125505
2493	107748
2494	103011
2495	30784
2496	99216
2497	108835
2498	97664
2499	62389
2500	87561
2501	36596
2502	56975
2503	41716
2504	68703
