0	0
1	1
2	37387
3	79498
4	74967
5	54924
6	14282
7	24849
8	89450
9	34905
10	113190
11	117653
12	114093
13	105156
14	56311
15	88094
16	49999
17	76938
18	92173
19	74568
20	83614
21	88833
22	93386
23	54741
24	88906
25	90557
26	34127
27	72504
28	72331
29	53798
30	83352
31	76213
32	79848
33	26529
34	64976
35	2329
36	25377
37	49458
38	10255
39	77468
40	44802
41	10873
42	69757
43	12678
44	16347
45	84218
46	434
47	53779
48	46184
49	3045
50	18201
51	89108
52	82343
53	3184
54	13248
55	55959
56	125421
57	33618
58	94171
59	106980
60	120882
61	82135
62	57106
63	123767
64	121278
65	77921
66	35008
67	116127
68	111540
69	43057
70	91100
71	122073
72	108608
73	38061
74	35961
75	5140
76	1626
77	51437
78	41845
79	117058
80	62379
81	128432
82	39836
83	14599
84	14503
85	52454
86	119174
87	33095
88	18234
89	37907
90	23114
91	77283
92	84006
93	26965
94	54336
95	20915
96	83855
97	65048
98	85698
99	86997
100	89499
101	71254
102	54720
103	80525
104	127985
105	106324
106	102395
107	18398
108	11765
109	111370
110	119017
111	125590
112	77141
113	97030
114	7505
115	126850
116	104007
117	12878
118	75605
119	75740
120	89156
121	57125
122	6407
123	16102
124	9030
125	21117
126	59155
127	78504
128	35246
129	21343
130	57468
131	105997
132	85596
133	26359
134	42648
135	10931
136	1937
137	67666
138	6916
139	45127
140	1139
141	63978
142	104944
143	49385
144	27612
145	89833
146	80711
147	109298
148	68904
149	117319
150	122021
151	48970
152	8332
153	49291
154	66896
155	16855
156	33384
157	102453
158	9890
159	36991
160	67610
161	33443
162	14843
163	6082
164	49142
165	50965
166	3841
167	119650
168	82853
169	72750
170	1795
171	130056
172	77913
173	40328
174	128489
175	130232
176	43687
177	53210
178	41487
179	91122
180	113741
181	11114
182	13811
183	1620
184	9335
185	103480
186	22936
187	19799
188	63117
189	46232
190	68212
191	60641
192	70812
193	75699
194	48699
195	76180
196	105907
197	23750
198	112130
199	119799
200	46647
201	86058
202	92631
203	76618
204	129800
205	126799
206	108030
207	5433
208	8116
209	115551
210	35930
211	62513
212	14237
213	6444
214	75109
215	44884
216	96368
217	94633
218	106201
219	13184
220	37961
221	94154
222	127990
223	109813
224	81137
225	24470
226	118373
227	67970
228	116160
229	87293
230	46658
231	99327
232	23514
233	60815
234	56329
235	118492
236	91899
237	8948
238	24638
239	32945
240	96022
241	129973
242	48331
243	103656
244	77601
245	20952
246	91626
247	114579
248	54610
249	101571
250	93128
251	104153
252	84341
253	123582
254	95993
255	31154
256	30791
257	54078
258	2046
259	67591
260	56163
261	98880
262	75212
263	120943
264	17882
265	80785
266	20260
267	38383
268	74478
269	110335
270	43270
271	98711
272	35100
273	118177
274	118764
275	77777
276	35646
277	15833
278	19672
279	89791
280	29166
281	57441
282	82521
283	30550
284	112604
285	54281
286	66941
287	115240
288	85343
289	46702
290	27349
291	13668
292	106085
293	104206
294	80121
295	38162
296	111938
297	105281
298	59279
299	93452
300	41576
301	97841
302	29107
303	2410
304	64715
305	59454
306	57864
307	86653
308	36599
309	92248
310	69922
311	86797
312	49593
313	65662
314	43581
315	53114
316	96149
317	82952
318	40199
319	68122
320	122340
321	106307
322	24872
323	100111
324	12317
325	98528
326	3527
327	6586
328	52461
329	88952
330	66918
331	79475
332	58628
333	32971
334	44441
335	93398
336	50661
337	92294
338	16480
339	18819
340	100634
341	120355
342	36233
343	95792
344	70019
345	92626
346	123201
347	15760
348	104812
349	4967
350	59576
351	50739
352	82213
353	21450
354	107994
355	70581
356	56514
357	15479
358	112939
359	64798
360	38316
361	21105
362	1044
363	91977
364	52315
365	129500
366	122101
367	85490
368	72171
369	124096
370	50269
371	105974
372	9482
373	76411
374	31146
375	53851
376	2061
377	73748
378	106748
379	76901
380	61692
381	10943
382	55579
383	108504
384	84303
385	80070
386	118063
387	6182
388	67918
389	35485
390	3128
391	11115
392	42887
393	66364
394	22176
395	22171
396	74646
397	95607
398	21415
399	106950
400	104745
401	1892
402	9216
403	7885
404	96302
405	70713
406	82961
407	35974
408	45710
409	63985
410	96992
411	38175
412	104345
413	11964
414	122593
415	115524
416	51723
417	125898
418	71256
419	103193
420	64020
421	10639
422	42833
423	118858
424	123203
425	71088
426	18519
427	71716
428	5452
429	70629
430	15694
431	40807
432	88738
433	103591
434	114616
435	54589
436	117691
437	63460
438	44983
439	14184
440	46213
441	110514
442	9432
443	39791
444	123276
445	67809
446	61639
447	113962
448	43104
449	12343
450	126837
451	54178
452	108220
453	52401
454	90303
455	110130
456	27196
457	75609
458	88174
459	110987
460	41200
461	8143
462	5044
463	67595
464	102748
465	59087
466	126720
467	80915
468	16006
469	47951
470	115148
471	57477
472	104047
473	79054
474	105844
475	39765
476	130469
477	44382
478	30632
479	33747
480	33533
481	84706
482	40411
483	61764
484	130111
485	116346
486	25103
487	130250
488	34081
489	38924
490	61248
491	87789
492	16371
493	118916
494	119940
495	106355
496	64270
497	56533
498	122209
499	24122
500	74954
501	61771
502	99251
503	127666
504	14781
505	117588
506	92821
507	81148
508	8809
509	8922
510	61527
511	87140
512	50187
513	42064
514	54788
515	70367
516	74765
517	46604
518	46868
519	33173
520	95934
521	50135
522	70134
523	65567
524	86696
525	71067
526	46326
527	87877
528	98114
529	61661
530	21508
531	32539
532	15938
533	17287
534	37906
535	85335
536	2200
537	21045
538	87705
539	43188
540	36232
541	75135
542	21151
543	24296
544	80224
545	2419
546	29532
547	59343
548	43384
549	27441
550	25170
551	66715
552	20053
553	43892
554	94510
555	12431
556	6749
557	68902
558	42032
559	6091
560	115430
561	73009
562	110995
563	51908
564	62456
565	122485
566	65947
567	100502
568	28860
569	96857
570	30350
571	55531
572	34226
573	32013
574	66198
575	24233
576	125124
577	90433
578	14782
579	70843
580	83487
581	15808
582	71283
583	117036
584	95973
585	10834
586	53976
587	10991
588	7214
589	45763
590	14597
591	78696
592	113367
593	56470
594	86756
595	102437
596	111882
597	74001
598	56367
599	126132
600	123289
601	86762
602	97517
603	27422
604	10836
605	93053
606	79414
607	119711
608	113782
609	26043
610	79167
611	84082
612	90803
613	84260
614	27372
615	124411
616	124887
617	125736
618	72665
619	45990
620	64770
621	66471
622	98330
623	121407
624	44714
625	39075
626	73386
627	35875
628	53609
629	70970
630	57471
631	32940
632	12388
633	119647
634	128291
635	111256
636	101303
637	105174
638	118758
639	31239
640	47904
641	395
642	21238
643	85213
644	112643
645	61682
646	53443
647	15538
648	56000
649	111961
650	18001
651	36168
652	7667
653	32816
654	65652
655	14647
656	74068
657	29755
658	61899
659	36
660	33649
661	9284
662	54008
663	119117
664	99803
665	66950
666	8195
667	66782
668	123886
669	37353
670	116512
671	70055
672	126999
673	6900
674	16882
675	3985
676	33578
677	39827
678	46041
679	69600
680	87159
681	93094
682	37077
683	68484
684	123738
685	11985
686	108270
687	118757
688	76460
689	77707
690	107008
691	935
692	63639
693	69610
694	127277
695	107216
696	84899
697	39862
698	112200
699	115421
700	89480
701	98247
702	8565
703	108474
704	119651
705	98326
706	63936
707	69173
708	106141
709	16306
710	79144
711	77959
712	40471
713	71760
714	115187
715	123700
716	71673
717	91108
718	117003
719	6550
720	106573
721	7420
722	111527
723	109462
724	85173
725	66142
726	56905
727	78882
728	10326
729	16853
730	20219
731	99320
732	65726
733	39783
734	59141
735	55388
736	78221
737	12976
738	82717
739	124064
740	68717
741	130314
742	65515
743	109068
744	47481
745	28534
746	48814
747	117793
748	82057
749	25820
750	50760
751	18077
752	620
753	61077
754	84405
755	460
756	40586
757	98345
758	21573
759	61030
760	86007
761	30268
762	29033
763	60450
764	5889
765	56464
766	43145
767	116632
768	60500
769	10103
770	5097
771	97354
772	35745
773	111320
774	128266
775	92403
776	15894
777	73735
778	46316
779	3709
780	105971
781	94648
782	38431
783	122580
784	91401
785	16878
786	41981
787	9114
788	107514
789	95559
790	123928
791	38437
792	94756
793	99313
794	49559
795	103618
796	28871
797	95048
798	16994
799	58733
800	70607
801	34980
802	46145
803	35754
804	66596
805	93461
806	74428
807	61197
808	66573
809	84564
810	54980
811	80925
812	55286
813	93173
814	33833
815	40106
816	121437
817	110322
818	83098
819	38069
820	93360
821	59973
822	29537
823	20756
824	67824
825	43373
826	123760
827	124525
828	31245
829	10698
830	69787
831	59356
832	113798
833	106107
834	32846
835	67123
836	38318
837	83209
838	10352
839	23639
840	16976
841	112031
842	68575
843	88208
844	44904
845	43773
846	26609
847	116452
848	121985
849	4536
850	121088
851	110777
852	21679
853	27596
854	118840
855	19419
856	59192
857	65331
858	38910
859	76661
860	43782
861	82263
862	88790
863	70663
